id_provincia,provincia,localidad,nombre,direccion,latitud,longitud,categoria
30,Entre Ríos,Arroyo Barú,Bib.Pop. Arroyo Baru,Av.  Francisco  Barú s/n 0,-31.868019,-58.446705,Biblioteca Popular
30,Entre Ríos,Colón,Bib.Pop. Fiat Lux,12 de Abril 208,-32.2205,-58.137233,Biblioteca Popular
30,Entre Ríos,Pueblo Liebig,Bib.Pop. Fábrica Colón,Centro Cívico 0,-32.151062,-58.190578,Biblioteca Popular
30,Entre Ríos,San José,Bib.Pop. Gral. Urquíza,25 de Mayo 1833,-32.209324,-58.218864,Biblioteca Popular
30,Entre Ríos,Ubajay,Bib.Pop. Ubajay,Ceibal y Los Alisos 0,-31.7925,-58.3152,Biblioteca Popular
30,Entre Ríos,Villa Elisa,Bib.Pop. Gral. Mitre,Av.Mitre 1160 0,-32.16495,-58.402933,Biblioteca Popular
30,Entre Ríos,Concordia,Bib.Pop. Olegario V. Andrade,1º de Mayo 141,-31.398083,-58.015933,Biblioteca Popular
30,Entre Ríos,Concordia,Bib.Pop. Amelia Podesta de Gorostiaga,Bolivia 581,-31.399367,-58.0084,Biblioteca Popular
30,Entre Ríos,Concordia,Bib.Pop. Carlos Reyes Miggoni,Ituzaingó 880,-31.391467,-58.02575,Biblioteca Popular
30,Entre Ríos,Concordia,Bib.Pop. D.F.Sarmiento,Laprida y Los Viñedos,-31.35825,-58.0152,Biblioteca Popular
30,Entre Ríos,Los Charrúas,Bib.Pop. Tierra de Inmigrantes,Helena L. de Roffo 1021,-31.1698,-58.184883,Biblioteca Popular
30,Entre Ríos,Diamante,Bib.Pop. Diamante,Eva Perón 628,-32.068583,-60.63675,Biblioteca Popular
30,Entre Ríos,General Ramirez,Bib.Pop. Luis Lorenzo Etchevehere,Avellaneda 26,-32.173167,-60.197317,Biblioteca Popular
30,Entre Ríos,Libertador San Martín,Bib. Pop. Estación Puiggari Asociación Civil,San Martin 415,-32.054004,-60.446073,Biblioteca Popular
30,Entre Ríos,Chajarí,Bib.Pop. Urquíza,Av.Belgrano 1375 0,-30.7571,-57.981717,Biblioteca Popular
30,Entre Ríos,Federación,Bib.Pop. Rivadavia,Av. Entre Ríos 67,-30.98515,-57.920767,Biblioteca Popular
30,Entre Ríos,Los Conquistadores,Bib. Pop. del Saber,Ex Estación del Ferrocarril 0,-30.59094,-58.468041,Biblioteca Popular
30,Entre Ríos,Santa Ana,Bib. Pop.  José Zubiaur,Cupertino Otaño 633,-30.899662,-57.931795,Biblioteca Popular
30,Entre Ríos,Conscripto Bernardi,Conscripto Bernardi,San Juan 162,-31.046874,-59.084576,Biblioteca Popular
30,Entre Ríos,Federal,Bib.Pop. D.F.Sarmiento,Paraná 460,-30.956567,-58.7789,Biblioteca Popular
30,Entre Ríos,General Galarza,Bib.Pop. Luz de provincia,López Jordan 240,-32.718333,-59.391317,Biblioteca Popular
30,Entre Ríos,Gualeguay,Bib.Pop. Carlos Mastronardi,25 de Mayo 414,-33.149633,-59.3126,Biblioteca Popular
30,Entre Ríos,Gualeguaychú,Bib.Pop. Olegario V. Andrade,Camila Nievas 78 0,-33.009717,-58.50925,Biblioteca Popular
30,Entre Ríos,Gualeguaychú,Bib.Pop. Sarmiento,San Martín 899,-33.010167,-58.516917,Biblioteca Popular
30,Entre Ríos,Gualeguaychú,Bib.Pop. Francisco H. López Jordan,25 de Mayo 1399,-33.009917,-58.525783,Biblioteca Popular
30,Entre Ríos,Gualeguaychú,Bib.Pop. Rodolfo A. García,Corrientes 223,-33.005583,-58.5234,Biblioteca Popular
30,Entre Ríos,Larroque,Bib.Pop. Juan Bautista Alberdi,Islas Malvinas 133,-33.034531,-59.007193,Biblioteca Popular
30,Entre Ríos,Pueblo General Belgrano,Bib.Pop. Manuel Belgrano,Larroque s/n 0,-33.010277,-58.514168,Biblioteca Popular
30,Entre Ríos,Urdinarrain,Bib.Pop. Urdinarrain,Av.Libertad 353 (y A.del Valle 0,-32.68605,-58.889983,Biblioteca Popular
30,Entre Ríos,Villa Paranacito,Bib. Pop. Sandor Mikler,Av. Entre Ríos 286,-33.7164,-58.65725,Biblioteca Popular
30,Entre Ríos,Bovril,Bib.Pop. D.F.Sarmiento,Presidente Perón 37,-31.343397,-59.44575,Biblioteca Popular
30,Entre Ríos,Santa Elena,Bib.Pop.Esc. Urquiza,Belgrano 457 0,-30.946933,-59.795467,Biblioteca Popular
30,Entre Ríos,Santa Elena,Bib.Pop. Santa Elena,Belgrano s/n (y Antolin J.Mauri 0,-30.939733,-59.7894,Biblioteca Popular
30,Entre Ríos,Aranguren,Bib.Pop.Genuina Leandro Alem,Raúl Uranga y Laurencena 0,-32.244333,-60.16045,Biblioteca Popular
30,Entre Ríos,Hernández,Bib.Pop. La vieja estación,Gobernadores Entrerrianos 638,-32.336117,-60.025067,Biblioteca Popular
30,Entre Ríos,Lucas Gonzalez,Bib.Pop. Gaspar Benavento,Fray J.S.María de Oro 1150,-32.3848,-59.52855,Biblioteca Popular
30,Entre Ríos,Nogoyá,Bib. Pop. Fermin Chavez,Caseros 951,-32.398567,-59.787567,Biblioteca Popular
30,Entre Ríos,Colonia Avellaneda,Bib.Pop. Presidente Avellaneda,Mariano Moreno 2690,-31.763683,-60.40985,Biblioteca Popular
30,Entre Ríos,Crespo,Bib.Pop. Orientación,Humberto A. Seri 1105,-32.0333,-60.30645,Biblioteca Popular
30,Entre Ríos,Hasenkamp,Bib.Pop. Sebastián Ger Villacampa,3 de febrero 246,-31.51215,-59.834435,Biblioteca Popular
30,Entre Ríos,Paraná,Bib.Pop. Del Paraná,Buenos Aires 256 0,-31.728933,-60.530233,Biblioteca Popular
30,Entre Ríos,Paraná,Bib.Pop. Los Aromos,División de los Andes 1131,-31.76005,-60.515817,Biblioteca Popular
30,Entre Ríos,Paraná,Bib.Pop. y Costurero Laura Vicuña,El Patí 0,-31.74132,-60.511547,Biblioteca Popular
30,Entre Ríos,Paraná,Bib.Pop. Colibrí,Santa Elena 1822,-31.745683,-60.5469,Biblioteca Popular
30,Entre Ríos,Paraná,Bib.Pop. Caminantes,Gobernador Antelo 1345,-31.762189,-60.493605,Biblioteca Popular
30,Entre Ríos,San Benito,Bib. Pop. San José de Cupertino,Quirós 1627,-31.773467,-60.4332,Biblioteca Popular
30,Entre Ríos,Seguí,Bib. Pop. Teresita Yugdar,Sargento Cabral 476,-31.956,-60.126633,Biblioteca Popular
30,Entre Ríos,Viale,Bib.Pop. Dr. Julio Vitor,Sarmiento 367,-31.868417,-60.0109,Biblioteca Popular
30,Entre Ríos,General Campos,Bib.Pop. Ser protagonistas,8 de junio 268,-31.525967,-58.402783,Biblioteca Popular
30,Entre Ríos,San Salvador,Bib. Pop. José Hernández,Ramirez y Primera Junta 0,-31.623883,-58.50115,Biblioteca Popular
30,Entre Ríos,Irazusta,Bib.Pop. J. J. de Urquiza,Arturo Illia y 2 de Abril 0,-32.927833,-58.954483,Biblioteca Popular
30,Entre Ríos,Macia,Bib.Pop. Mario Domingo Carruego,Gualeguaychu 433 0,-32.176008,-59.398034,Biblioteca Popular
30,Entre Ríos,Rosario del Tala,Bib. Pop.Julian Monzon,Roque Sáenz Peña 328,-32.2999022,-59.1404477,Biblioteca Popular
30,Entre Ríos,Basavilbaso,Bib.Pop. Luz obrera,Podesta 982,-32.3743,-58.8779,Biblioteca Popular
30,Entre Ríos,Concepción del Uruguay,Bib.Pop. El porvenir,San Martín 782,-32.485567,-58.233367,Biblioteca Popular
30,Entre Ríos,Herrera,Bib. Pop. Julián Herrera,Luis Signes 333,-32.433567,-58.633317,Biblioteca Popular
30,Entre Ríos,San Justo,Bib. Pop. San Justo,Boulevard 1° de Mayo 0,-32.445567,-58.436233,Biblioteca Popular
30,Entre Ríos,Santa Anita,Bib.Pop. Páginas Mías,San Martín 753,-32.173583,-58.78365,Biblioteca Popular
30,Entre Ríos,Villa San Marcial,Bib. Pop. Estación Cultural,Calle Pública 0,-32.1769472,-58.9244278,Biblioteca Popular
30,Entre Ríos,Villa Dominguez,Bib.Pop. D.F.Sarmiento,Rivadavia 1482,-31.986183,-58.958967,Biblioteca Popular
30,Entre Ríos,Villaguay,Bib.Pop. Bartolomé Mitre,San Martín 230,-31.867833,-59.02755,Biblioteca Popular
30,Entre Ríos,Villaguay,Bib.Pop. Primer Presidente Bernardino Rivadavia,Moreno (Escuela Sup.Nº 1) 650,-31.864033,-59.029567,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. Dr. M. Ruiz Moreno,J. M. Uriburu 241 0,-26.184,-58.166167,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. Armando de Vita y Lacerra,Av.Italia S/N 0,-26.181683,-58.222833,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. María Blanca B. de Simonotto,Francisca Zambonini de Zambrini 651 2,-26.18675,-58.17515,Biblioteca Popular
34,Formosa,Formosa,Bib. Pop. Margarita Diez,J.de los Santos 1151,-26.169817,-58.193383,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. 12 de Octubre,Cnel.José Bogado 6450,-26.192216,-58.23185,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. del Bº Gob.Emilio Tomas,Sector 19-Casa 2,-26.185202,-58.175369,Biblioteca Popular
34,Formosa,Formosa,Bib.Pop. San José de Cupertino,Manz.16-Parcelas 1.2.3 0,-26.185202,-58.175369,Biblioteca Popular
34,Formosa,Mojón de Fierro,Bib.Pop. La esperanza,Sin dirección 0,-26.031681,-58.049503,Biblioteca Popular
34,Formosa,Lucio V. Mansilla,Bib. Pop. Alberto Luis García,Basilio Nolazco s/n,-26.654268,-58.624367,Biblioteca Popular
34,Formosa,San Francisco de Laishi,Bib.Pop. San Francisco de Laishi,Paraguay 859,-26.243267,-58.630767,Biblioteca Popular
34,Formosa,Comandante Fontana,Bib.Pop. Dr. Ernesto Guevara,Fray Mamerto Esquiu s/n,-25.336333,-59.686817,Biblioteca Popular
34,Formosa,Villa General Güemes,Bib.Pop. Escritores Formoseños,Rivadavia y Fortín Yunka 0,-24.754299,-59.488682,Biblioteca Popular
34,Formosa,Clorinda,Bib.Pop.Mun. Juan Bautista Alberdi,12 de Octubre 1277,-25.288867,-57.715667,Biblioteca Popular
34,Formosa,Clorinda,Bib. Pop. Dr. Tirso Peña,Saavedra - Mzna.50B 645,-25.2805,-57.730617,Biblioteca Popular
34,Formosa,Clorinda,Bib.Pop. Prof. José F. Fernández,Misioneros Franciscanos,-25.289717,-57.72265,Biblioteca Popular
34,Formosa,Clorinda,Bib.Pop. Eloy Caniza,Bº 742 Viviendas Mon 5,-25.283535,-57.718376,Biblioteca Popular
34,Formosa,Clorinda,Bib. Pop. Dra. María Cristina Balbuena,Buenos Aires s/n 0,-25.2918,-57.70955,Biblioteca Popular
34,Formosa,Laguna Nainek,Asoc.Amig.Bib.Pop. Don Cosme D. Ruiz Diaz,H.Yrigóyen,-25.220991,-58.122639,Biblioteca Popular
34,Formosa,Palma Sola,Bib.Pop. Julio Cortázar,Zona Rural,-23.633329,-61.366661,Biblioteca Popular
34,Formosa,Riacho He He,Asoc.Bib.Pop. Félix Atilio Cabrera,Bº 100 Viviendas Casa 17-San Fco.Solano s/n,-25.36245,-58.277667,Biblioteca Popular
34,Formosa,El Colorado,Bib. Pop. Pedro Castagne,Tucumán 315,-26.30575,-59.371217,Biblioteca Popular
34,Formosa,Pirané,Bib.Pop.Pub.Mun. Don José F.de San Martín,R.Saenz Peña y San Lorenzo,-25.73355,-59.103717,Biblioteca Popular
34,Formosa,Pirané,Bib.Pub. Pop. San Antonio,Neuquén 650,-25.731883,-59.117633,Biblioteca Popular
38,Jujuy,Abra Pampa,Bib.Pop. Mariano Valle,Gobernador Tello 40,-22.72205,-65.698,Biblioteca Popular
38,Jujuy,Barrancas Abdón Castro Tolay,Bib. Pop. Crear y Ser,Senador Martiarenas s/n 0,-23.342517,-66.090467,Biblioteca Popular
38,Jujuy,Puesto del Marques,Bib.Pop. Rosario Tolaba,Soberania Nacional 0,-22.537483,-65.697783,Biblioteca Popular
38,Jujuy,Alto Comedero,Bib.Pop. Jorge Domingo Calvetti,Campero 2021,-24.232126,-65.267822,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib.Pop. de Jujuy,Belgrano 652,-24.185262,-65.30219,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib. Pop. Leer te ayuda a crecer,Machuca 32,-24.205803,-65.295924,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib.Pop. del barrio cerro las Rosas (N,14 de Abril 20,-24.214846,-65.265228,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib.Pop. Campo Verde,Mza 13 Lote 18 0,-24.185785,-65.299477,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib.Pop. El futuro de los niños,Talcahuano 1906,-24.20455,-65.287483,Biblioteca Popular
38,Jujuy,Ciudad Perico,Bib.Pop. de Ciudad Perico,Av.Buenos Aires 147,-24.389238,-65.108421,Biblioteca Popular
38,Jujuy,El Carmen,Bib.Pop. Domingo T. Pérez,Sarmiento 334,-24.390083,-65.261733,Biblioteca Popular
38,Jujuy,Perico,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,Argañaraz 199,-24.383483,-65.115983,Biblioteca Popular
38,Jujuy,Humahuaca,Bib.Pop. Gral. Bartolomé Mitre,Entre Ríos 317,-23.205767,-65.348417,Biblioteca Popular
38,Jujuy,Humahuaca,Bib.Pop. Coronel Manuel E. Arias,Corrientes 462,-23.20645,-65.347683,Biblioteca Popular
38,Jujuy,Caimancito,Bib.Pop. José Ingenieros,Avda. Santa Fe 530,-23.740117,-64.594117,Biblioteca Popular
38,Jujuy,Libertador G.San Martín,Bib.Pop. D.F.Sarmiento,Herminio Arrieta 125,-23.81945,-64.790077,Biblioteca Popular
38,Jujuy,Libertador G.San Martín,Bib.Pop. Bartolomé Mitre,Av.Libertad esq.Independencia 0,-23.817317,-64.792333,Biblioteca Popular
38,Jujuy,Libertador G.San Martín,Bib.Pop. San Marcelino,Posta de Hornillos Mza 402 Lote 9 0,-23.81945,-64.790077,Biblioteca Popular
38,Jujuy,General Belgrano,Bib.Pop. de Palpalá,Pedro Ortíz de Zárate 137,-24.119658,-65.403984,Biblioteca Popular
38,Jujuy,Palpalá,Bib.Pop.Mun. Antonio Paleari,Mina 9 de octubre s/n 0,-24.2578,-65.215733,Biblioteca Popular
38,Jujuy,Palpalá,Bib.Pop. Dr. Héctor Tizon,Río Tercero 531,-24.260417,-65.212933,Biblioteca Popular
38,Jujuy,Río Blanco,Bib.Pop. Virgen de Río Blanco,1º de Mayo 72,-24.22765,-65.238233,Biblioteca Popular
38,Jujuy,San Antonio,Bib.Pop. Coronel Hilarion de la Quintana,Sarmiento 0,-24.367033,-65.336767,Biblioteca Popular
38,Jujuy,Arrayanal,Bib.Pop. Solidaridad,Pasaje Arrayanes s/n,-24.231657,-64.867874,Biblioteca Popular
38,Jujuy,San Pedro de Jujuy,Bib.Pop. D.F.Sarmiento,Alberdi 391,-24.2279,-64.8659,Biblioteca Popular
38,Jujuy,San Pedro de Jujuy,Bib.Pub.Pop.y Esc. Ernesto Sábato,Miguel Araoz 220,-24.23445,-64.8689,Biblioteca Popular
38,Jujuy,San Pedro de Jujuy,Bib.Pop.y C.Vecinal San Antonio de Padua,Formosa 1770,-24.221217,-64.866067,Biblioteca Popular
38,Jujuy,San Pedro de Jujuy,Bib.Pop. San José Obrero,Rivadavia esq. M. Moreno,-24.231657,-64.867874,Biblioteca Popular
38,Jujuy,San Pedro de Jujuy,Bib.Pop. San Francisco de Asís,Los Claveles 158,-24.22525,-64.870417,Biblioteca Popular
38,Jujuy,Palma Sola,Bib.Pub.Pop Palma Sola,Av.Eva Perón  s/n,-23.976456,-64.305565,Biblioteca Popular
38,Jujuy,Santa Clara,Bib.Pop. José Hernández,Av.J.J.Castro s/n esq.J.Hernández 0,-24.307772,-64.659317,Biblioteca Popular
38,Jujuy,Monterrico - San José,Bib.Pop. de Monterrico,Belgrano 652,-24.439467,-65.165783,Biblioteca Popular
38,Jujuy,San Salvador de Jujuy,Bib.Pop. y C. Cult. Niños Pájaros,"Pampa Blanca, Mza.307 Lte.13, Sector B5 0",-24.248866,-65.260088,Biblioteca Popular
38,Jujuy,Coranzulí,Bib. Pop. Maestro José Eduardo Ferretti,Avda. Gral. San Martín s/n,-23.016167,-66.3665,Biblioteca Popular
38,Jujuy,Susques,Bib. Pop. de Susques,Catamarca s/n 0,-23.399617,-66.366233,Biblioteca Popular
38,Jujuy,Tilcara,Bib.Pop. Bartolomé Mitre,Rivadavia 378,-23.577733,-65.393267,Biblioteca Popular
38,Jujuy,Purmamarca,Bib.Pop. Viltipoco,Rivadavia 0,-23.746367,-65.499,Biblioteca Popular
38,Jujuy,Volcán,Bib.Pop. 3 de Abril,Belgrano 125,-23.9169,-65.466783,Biblioteca Popular
38,Jujuy,La Quiaca,Bib.Pop. D.F.Sarmiento,Rivadavia 288,-22.104033,-65.593483,Biblioteca Popular
38,Jujuy,Yavi,Bib.Pop. La Unión Aspirante de Yavi,Reconquista 0,-22.130267,-65.461833,Biblioteca Popular
42,La Pampa,Doblas,Bib.Pop. Martín Fierro,Francisco Lizaso 512,-37.1495,-64.009483,Biblioteca Popular
42,La Pampa,Macachín,Bib.Pop. Profesor H. Eros D .N. Siri,Parodi 188,-37.134833,-63.667767,Biblioteca Popular
42,La Pampa,Miguel Riglos,Bib.Pop. Bernardino Rivadavia,Avda. San Martín 422 0,-36.85205,-63.688717,Biblioteca Popular
42,La Pampa,Rolón,Asoc. Bip. Esc.  Pop.,Libertad s/n 0,-37.167083,-63.417317,Biblioteca Popular
42,La Pampa,Tomás Manuel de Anchorena,Bib. Pop. Joaquín Anchorena,Rivadavia 267,-36.839783,-63.522067,Biblioteca Popular
42,La Pampa,La Adela,Bib.Pop. La Adela,Pje.Chubut 38,-38.98575,-64.089483,Biblioteca Popular
42,La Pampa,Anguil,Bib.Pop. Manuel P.Rodriguez Un N.H.P/la Cult.,Oliver (ex Estación del Ferrocarril) 0,-36.528617,-64.00965,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib.Pop. Clemente J. Andrada,Av. San Martín (O) y Villegas 0,-36.620716,-64.295188,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib.Pop. Raúl Isidoro D'Atri,Río de la Plata 1320,-36.600867,-64.2996,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib. Pop. Rodolfo de Diego,Hipólito Yrigoyen 162,-36.619917,-64.289117,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib.Pop. Edgar Morisoli,Victor Lordi 73,-36.627717,-64.304817,Biblioteca Popular
42,La Pampa,Santa Rosa,BIb. Pop. Teresa Pérez,Gandhi 550,-36.655567,-64.275117,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib.Pop. Miguel Angel Gomez Drumell,Blanco Encalada y Corona Martinez 0,-36.603533,-64.274867,Biblioteca Popular
42,La Pampa,Santa Rosa,Bib. Pop. Malvinas Argentinas,Callaqueo esq. Giachino 0,-36.585049,-64.288675,Biblioteca Popular
42,La Pampa,Catriló,Bib. Pop. Olga Orozco,Avellaneda 351,-36.406733,-63.42545,Biblioteca Popular
42,La Pampa,Lonquimay,Bib.Pop. María Rubio de Bada,Alem 533,-36.46945,-63.6224,Biblioteca Popular
42,La Pampa,Uriburu,Bib.Pop. Noemí Gavilán de Tarquini,Estanislao Zeballos s/n 0,-36.50605,-63.860233,Biblioteca Popular
42,La Pampa,Bernardo Larroude,Bib.Pop. Chapaleufu,Pte. Illia 198,-35.024517,-63.579117,Biblioteca Popular
42,La Pampa,Ceballos,Bib.Pop. Francisco Ceballos,Lib.Gral.San Martín s/n 0,-35.290317,-63.777117,Biblioteca Popular
42,La Pampa,Coronel Hilario Lagos,Bib. Pop. La Huella,Avda. Belgrano 82,-35.02415,-63.91215,Biblioteca Popular
42,La Pampa,Intendente Alvear,Bib.Pop. Renovación,25 de Mayo 1208,-35.23165,-63.591417,Biblioteca Popular
42,La Pampa,Vértiz,Bib.Pop. Ricardo Güiraldes,Sarmiento 359,-35.427117,-63.9109,Biblioteca Popular
42,La Pampa,Conhelo,Bib. Pop. Faustino Casimiro Bustos,9 de Julio 0,-36.001083,-64.595467,Biblioteca Popular
42,La Pampa,Mauricio Mayer,Bib.Pop. Juan Ricardo Nervi,José Florez 12,-36.210083,-64.031933,Biblioteca Popular
42,La Pampa,Monte Nievas,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,Gobernador Duval 271,-35.86165,-64.153883,Biblioteca Popular
42,La Pampa,Winifreda,Bib.Pop. Manuel Lej,9 de Julio 501,-36.226917,-64.232483,Biblioteca Popular
42,La Pampa,Alpachiri,Bib.Pop.Mun. Alpachiri,J.J.Urquiza 275,-37.37555,-63.774083,Biblioteca Popular
42,La Pampa,General Manuel J. Campos,Bib.Pop. María Elena Walsh,España 64,-37.460683,-63.583317,Biblioteca Popular
42,La Pampa,Guatrache,Bib.Pop. Florentino Ameghino,Sarmiento 250,-37.669783,-63.531567,Biblioteca Popular
42,La Pampa,Guatrache,Bib.Pop. Almafuerte,Sarmiento 250,-37.669783,-63.531567,Biblioteca Popular
42,La Pampa,Santa Teresa,Bib. Pop. José Barbero,San Martin 318,-37.566666,-63.416668,Biblioteca Popular
42,La Pampa,Abramo,Bib.Pop. de Abramo,Bv. Belgrano 313,-37.895033,-63.849867,Biblioteca Popular
42,La Pampa,Bernasconi,Bib.Pop. Mariano Moreno,Urquiza 477,-37.903533,-63.7497,Biblioteca Popular
42,La Pampa,General San Martín,Bib.Pop. Aristóbulo del Valle,Gob.Virasoro 231 Casilla 7 0,-37.97935,-63.6032,Biblioteca Popular
42,La Pampa,Jacinto Arauz,Bib.Pop. María E. Fernández de Falciola,Rivadavia 165,-38.083933,-63.42935,Biblioteca Popular
42,La Pampa,Cuchillo co,Bib. Pop. Walter Cazenave,Velma Toscano s/n 0,-38.334167,-64.642117,Biblioteca Popular
42,La Pampa,Carro Quemado,Bib. Pop. Carro quemado,Fermín Huarte 376,-36.475633,-65.343367,Biblioteca Popular
42,La Pampa,Luan Toro,Bib.Pop. Manuel Belgrano,Malvinas Argentinas s/n,-36.2029,-65.098833,Biblioteca Popular
42,La Pampa,Victorica,Bib.Pop. Bartolomé Mitre,Calle 17 Nº 861 0,-36.217567,-65.436617,Biblioteca Popular
42,La Pampa,Agustoni,Bib.Pop. Almafuerte,Roberto P.de Meurville 0,-35.7826,-63.3907,Biblioteca Popular
42,La Pampa,Dorila- La Puma,Bib.Pop. José Elías Rosales,Calle 11 e/3 y 4 0,-35.774733,-63.714667,Biblioteca Popular
42,La Pampa,General Pico,Bib.Pop.Mun. José Manuel Estrada,Calle 17 580,-35.663785,-63.756744,Biblioteca Popular
42,La Pampa,General Pico,Bib.Pop. Joaquín V. González,Calle 19 789,-35.66275,-63.753517,Biblioteca Popular
42,La Pampa,General Pico,Bib.Pop. Juan del Rosario Garro,Calle 7 (oeste) 1100,-35.65565,-63.7561,Biblioteca Popular
42,La Pampa,Speluzzi,Bib.Pop. Antonio Martello de Speluzzi,Av. 25 de Mayo 0,-35.548687,-63.817112,Biblioteca Popular
42,La Pampa,Colonia Baron,Bib.Pop. José Hernández,España 311,-36.152383,-63.850967,Biblioteca Popular
42,La Pampa,Miguel Cané,Bib.Pop. Bernardino Rivadavia,Sarmiento 0,-36.155633,-63.5098,Biblioteca Popular
42,La Pampa,Quemú Quemú,Bib.Pop. Héctor Raúl Tardiani,Rivadavia S/N Estacion de Tren 0,-36.056517,-63.564817,Biblioteca Popular
42,La Pampa,Villa Mirasol,Bib.Pop. Raúl Belisario Díaz,Av.San Martín 871 0,-36.07485,-63.88665,Biblioteca Popular
42,La Pampa,Caleufú,Bib.Pop. Florentino Ameghino,España 450 0,-35.5957,-64.558617,Biblioteca Popular
42,La Pampa,La Maruja,Bib.Pop. Modesto Caretto,Modesto Caretto 0,-35.671883,-64.940367,Biblioteca Popular
42,La Pampa,Parera,Bib.Pop. Libertador San Martín,Av.San Martín 386,-35.14735,-64.502317,Biblioteca Popular
42,La Pampa,Pichi Huinca,Bib.Pop. Jorge Agustín Picca,Belgrano s/n,-35.648417,-64.76825,Biblioteca Popular
42,La Pampa,Quetrequen,Bib. Pop. Bernardino Rivadavia,Conquista del desierto s/n 0,-35.056467,-64.523817,Biblioteca Popular
42,La Pampa,Rancúl,Bib.Pop. D.F.Sarmiento,San Martín 452,-35.067483,-64.685083,Biblioteca Popular
42,La Pampa,Adolfo Van Praet,Bib.Pop. José Grassi,Libertad s/n y P. Moreno 0,-35.01735,-64.0346,Biblioteca Popular
42,La Pampa,Alta Italia,Bib.Pop. Alberto Cortez,Esther de Monmany 489,-35.334933,-64.116867,Biblioteca Popular
42,La Pampa,Embajador Martini,Bib.Pop. Florentino Ameghino,Calle 2 516,-35.385767,-64.282633,Biblioteca Popular
42,La Pampa,Falucho,Bib.Pop. Mariano Moreno,Mariano Moreno 331,-35.190217,-64.105983,Biblioteca Popular
42,La Pampa,Ingeniero Luiggi,Bib.Pop.Mun. Ing. Luis Luiggi,Gob.Centeno 110,-35.389067,-64.4668,Biblioteca Popular
42,La Pampa,Maisonnave,Bib.Pop. D.F.Sarmiento,Uruguay 0,-35.04085,-64.385133,Biblioteca Popular
42,La Pampa,Ojeda,Bib. Pop. Sebastián Dalmasso,Escuela Hogar Nº 50 0,-35.305527,-64.00325,Biblioteca Popular
42,La Pampa,Realicó,Bib.Pop. Presidente Avellaneda,Sarmiento 1551,-35.038817,-64.246117,Biblioteca Popular
42,La Pampa,Eduardo Castex,Bib.Pop. San Martín,España 954,-35.91415,-64.2974,Biblioteca Popular
42,La Pampa,Quehue,Bib.Pop. Mun. Juan Río de Quehue,Jorge A.Villa s/n,-37.122767,-64.514683,Biblioteca Popular
42,La Pampa,Toay,Bib.Pop. Toay,Sarmiento esq. Roque Saenz Peña 0,-36.668133,-64.383467,Biblioteca Popular
42,La Pampa,Arata,Bib.Pop. Pedro Arata,San Martín 236,-35.6388,-64.357067,Biblioteca Popular
42,La Pampa,Trenel,Bib.Pop. Juan B. Justo,Juan B.Berisso 23 0,-35.6971,-64.136967,Biblioteca Popular
42,La Pampa,Ataliva Roca,Bib.Pop. D.F.Sarmiento,Viamonte 43,-37.0313,-64.284,Biblioteca Popular
42,La Pampa,Colonia Santa María,Bib.Esc. Pop. Alfredo Suarez Verdier,Don Bosco s/n 0,-37.49505,-64.2268,Biblioteca Popular
42,La Pampa,General Acha,Bib.Pop. Florentino Ameghino,Avellaneda 450 0,-37.377285,-64.598942,Biblioteca Popular
42,La Pampa,General Acha,Bib.Pop.Esc. Escuela Nº 164,Balcarce 173,-37.3771,-64.599633,Biblioteca Popular
46,La Rioja,Aimogasta,Bib.Pop. Pedro I. de Castro Barros,San Martín 650,-28.553954,-66.812321,Biblioteca Popular
46,La Rioja,La Rioja,Bib.Pop. Mariano Moreno,9 de Julio 59,-29.414083,-66.855033,Biblioteca Popular
46,La Rioja,La Rioja,Bib.Pop. Juan Bautista Alberdi,Velez Sarfield 1000,-29.416417,-66.861833,Biblioteca Popular
46,La Rioja,La Rioja,Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,Dalmacio Velez Sarsfield 759 0,-29.41605,-66.858367,Biblioteca Popular
46,La Rioja,La Rioja,Bib.Pop. Juan Ramirez de Velazco,Hipólito Yrigoyen 91,-29.42325,-66.861017,Biblioteca Popular
46,La Rioja,La Rioja,Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,Av. Ramon Navarro 1150,-29.445783,-66.862533,Biblioteca Popular
